Date,City,Area,Average_Speed,Congestion_Index,Vehicle_Count,Peak_Hour,Accident_Count
2026-04-23,New Delhi,Downtown,12.7,89.8,56000,17:00 - 19:00,18
2026-04-23,New Delhi,Suburbs,48.5,28.0,23873,08:00 - 10:00,2
2026-04-23,New Delhi,Industrial,29.1,38.8,19404,17:00 - 19:00,3
2026-04-23,New Delhi,Residential,24.7,44.6,23346,17:00 - 19:00,4
2026-04-24,New Delhi,Downtown,14.2,77.4,55105,17:00 - 19:00,9
2026-04-24,New Delhi,Suburbs,50.4,26.2,25352,17:00 - 19:00,3
2026-04-24,New Delhi,Industrial,34.1,37.3,18165,17:00 - 19:00,3
2026-04-24,New Delhi,Residential,31.2,30.0,21985,08:00 - 10:00,2
2026-04-25,New Delhi,Downtown,19.8,37.5,27744,12:00 - 14:00,5
2026-04-25,New Delhi,Suburbs,50.1,34.1,26482,12:00 - 14:00,2
2026-04-25,New Delhi,Industrial,39.4,19.9,8832,12:00 - 14:00,1
2026-04-25,New Delhi,Residential,38.3,18.5,11430,12:00 - 14:00,1
2026-04-26,New Delhi,Downtown,25.5,37.8,26470,12:00 - 14:00,5
2026-04-26,New Delhi,Suburbs,50.8,35.0,25267,12:00 - 14:00,2
2026-04-26,New Delhi,Industrial,43.2,17.2,8570,12:00 - 14:00,0
2026-04-26,New Delhi,Residential,35.7,23.6,11060,12:00 - 14:00,1
2026-04-27,New Delhi,Downtown,10.0,96.2,55681,08:00 - 10:00,20
2026-04-27,New Delhi,Suburbs,42.2,38.9,26040,08:00 - 10:00,7
2026-04-27,New Delhi,Industrial,36.6,45.6,18360,17:00 - 19:00,4
2026-04-27,New Delhi,Residential,21.4,46.3,21166,08:00 - 10:00,5
2026-04-28,New Delhi,Downtown,10.0,85.6,55879,17:00 - 19:00,18
2026-04-28,New Delhi,Suburbs,49.8,29.8,25654,17:00 - 19:00,2
2026-04-28,New Delhi,Industrial,30.6,40.4,19270,08:00 - 10:00,2
2026-04-28,New Delhi,Residential,31.4,39.6,23643,17:00 - 19:00,3
2026-04-29,New Delhi,Downtown,12.5,92.2,56246,17:00 - 19:00,31
2026-04-29,New Delhi,Suburbs,35.0,39.9,23676,08:00 - 10:00,5
2026-04-29,New Delhi,Industrial,21.5,50.4,17726,17:00 - 19:00,6
2026-04-29,New Delhi,Residential,24.0,49.5,22406,08:00 - 10:00,6
2026-04-30,New Delhi,Downtown,12.4,76.8,51871,08:00 - 10:00,18
2026-04-30,New Delhi,Suburbs,48.6,39.8,24220,17:00 - 19:00,3
2026-04-30,New Delhi,Industrial,32.4,42.3,19535,17:00 - 19:00,3
2026-04-30,New Delhi,Residential,35.0,36.3,21906,17:00 - 19:00,2
2026-05-01,New Delhi,Downtown,10.8,80.9,56825,17:00 - 19:00,22
2026-05-01,New Delhi,Suburbs,52.4,29.9,24418,17:00 - 19:00,4
2026-05-01,New Delhi,Industrial,33.3,44.9,18346,08:00 - 10:00,3
2026-05-01,New Delhi,Residential,30.4,33.2,22632,17:00 - 19:00,3
2026-05-02,New Delhi,Downtown,15.3,43.2,33155,12:00 - 14:00,6
2026-05-02,New Delhi,Suburbs,46.2,37.7,28671,12:00 - 14:00,2
2026-05-02,New Delhi,Industrial,34.8,21.1,8703,12:00 - 14:00,0
2026-05-02,New Delhi,Residential,38.0,20.2,11633,12:00 - 14:00,1
2026-05-03,New Delhi,Downtown,19.1,42.3,28994,12:00 - 14:00,2
2026-05-03,New Delhi,Suburbs,44.8,33.1,28407,12:00 - 14:00,3
2026-05-03,New Delhi,Industrial,35.8,24.2,8047,12:00 - 14:00,1
2026-05-03,New Delhi,Residential,29.8,15.7,10149,12:00 - 14:00,1
2026-05-04,New Delhi,Downtown,11.0,82.9,57729,08:00 - 10:00,9
2026-05-04,New Delhi,Suburbs,44.3,36.6,26306,17:00 - 19:00,4
2026-05-04,New Delhi,Industrial,28.1,42.6,18384,17:00 - 19:00,2
2026-05-04,New Delhi,Residential,33.1,32.6,19982,17:00 - 19:00,2
2026-05-05,New Delhi,Downtown,10.2,81.0,53833,08:00 - 10:00,13
2026-05-05,New Delhi,Suburbs,48.9,31.0,23091,17:00 - 19:00,4
2026-05-05,New Delhi,Industrial,27.3,47.1,17658,17:00 - 19:00,4
2026-05-05,New Delhi,Residential,31.4,34.8,21856,17:00 - 19:00,3
2026-05-06,New Delhi,Downtown,15.9,83.4,54684,08:00 - 10:00,11
2026-05-06,New Delhi,Suburbs,50.9,35.8,24403,17:00 - 19:00,2
2026-05-06,New Delhi,Industrial,30.6,49.6,19025,17:00 - 19:00,4
2026-05-06,New Delhi,Residential,27.5,36.1,22666,17:00 - 19:00,2
2026-05-07,New Delhi,Downtown,13.6,86.1,53613,08:00 - 10:00,18
2026-05-07,New Delhi,Suburbs,40.1,37.9,23442,08:00 - 10:00,3
2026-05-07,New Delhi,Industrial,26.6,47.5,19273,17:00 - 19:00,4
2026-05-07,New Delhi,Residential,29.4,43.8,22653,08:00 - 10:00,3
2026-05-08,New Delhi,Downtown,15.0,88.3,54982,08:00 - 10:00,34
2026-05-08,New Delhi,Suburbs,41.9,43.8,26992,17:00 - 19:00,4
2026-05-08,New Delhi,Industrial,32.3,49.1,17681,08:00 - 10:00,4
2026-05-08,New Delhi,Residential,23.8,45.5,22773,17:00 - 19:00,6
2026-05-09,New Delhi,Downtown,26.0,41.1,30115,12:00 - 14:00,4
2026-05-09,New Delhi,Suburbs,50.0,34.8,26702,12:00 - 14:00,2
2026-05-09,New Delhi,Industrial,36.6,27.2,10167,12:00 - 14:00,1
2026-05-09,New Delhi,Residential,32.2,20.6,10009,12:00 - 14:00,1
2026-05-10,New Delhi,Downtown,24.9,33.1,27086,12:00 - 14:00,3
2026-05-10,New Delhi,Suburbs,44.7,34.5,25808,12:00 - 14:00,4
2026-05-10,New Delhi,Industrial,35.2,24.5,9575,12:00 - 14:00,1
2026-05-10,New Delhi,Residential,33.4,21.1,12616,12:00 - 14:00,1
2026-05-11,New Delhi,Downtown,12.2,86.3,56481,08:00 - 10:00,13
2026-05-11,New Delhi,Suburbs,47.4,28.4,24275,17:00 - 19:00,1
2026-05-11,New Delhi,Industrial,37.1,41.0,18067,08:00 - 10:00,3
2026-05-11,New Delhi,Residential,33.3,36.5,22265,17:00 - 19:00,2
2026-05-12,New Delhi,Downtown,10.6,79.7,57581,08:00 - 10:00,19
2026-05-12,New Delhi,Suburbs,47.6,28.8,25778,08:00 - 10:00,2
2026-05-12,New Delhi,Industrial,36.3,35.4,18764,08:00 - 10:00,2
2026-05-12,New Delhi,Residential,18.3,39.7,23084,17:00 - 19:00,3
2026-05-13,New Delhi,Downtown,10.0,80.8,56931,08:00 - 10:00,9
2026-05-13,New Delhi,Suburbs,44.1,31.3,27473,08:00 - 10:00,3
2026-05-13,New Delhi,Industrial,24.2,41.7,18676,17:00 - 19:00,3
2026-05-13,New Delhi,Residential,23.2,39.1,22723,17:00 - 19:00,4
2026-05-14,New Delhi,Downtown,10.0,86.5,59119,17:00 - 19:00,19
2026-05-14,New Delhi,Suburbs,46.3,36.6,25522,08:00 - 10:00,3
2026-05-14,New Delhi,Industrial,34.8,38.6,18266,08:00 - 10:00,1
2026-05-14,New Delhi,Residential,30.9,41.9,22335,17:00 - 19:00,3
2026-05-15,New Delhi,Downtown,13.7,80.3,58783,08:00 - 10:00,10
2026-05-15,New Delhi,Suburbs,51.2,28.3,24889,08:00 - 10:00,2
2026-05-15,New Delhi,Industrial,31.5,51.9,18007,17:00 - 19:00,4
2026-05-15,New Delhi,Residential,29.2,38.0,22951,08:00 - 10:00,4
2026-05-16,New Delhi,Downtown,20.4,51.8,27071,12:00 - 14:00,5
2026-05-16,New Delhi,Suburbs,36.1,51.7,28181,12:00 - 14:00,9
2026-05-16,New Delhi,Industrial,37.9,32.0,9098,12:00 - 14:00,2
2026-05-16,New Delhi,Residential,38.5,24.8,11598,12:00 - 14:00,2
2026-05-17,New Delhi,Downtown,25.1,36.5,29522,12:00 - 14:00,2
2026-05-17,New Delhi,Suburbs,50.0,37.0,26457,12:00 - 14:00,2
2026-05-17,New Delhi,Industrial,38.8,25.7,9641,12:00 - 14:00,1
2026-05-17,New Delhi,Residential,32.4,16.1,11328,12:00 - 14:00,1
2026-05-18,New Delhi,Downtown,13.3,75.4,56641,08:00 - 10:00,16
2026-05-18,New Delhi,Suburbs,46.5,33.3,26346,08:00 - 10:00,4
2026-05-18,New Delhi,Industrial,23.3,42.8,19746,17:00 - 19:00,4
2026-05-18,New Delhi,Residential,25.8,35.6,21941,17:00 - 19:00,3
2026-05-19,New Delhi,Downtown,12.2,90.9,54120,17:00 - 19:00,25
2026-05-19,New Delhi,Suburbs,49.7,32.1,23749,08:00 - 10:00,4
2026-05-19,New Delhi,Industrial,29.5,47.4,19704,17:00 - 19:00,4
2026-05-19,New Delhi,Residential,33.1,45.5,22382,08:00 - 10:00,7
2026-05-20,New Delhi,Downtown,18.5,80.1,55504,08:00 - 10:00,20
2026-05-20,New Delhi,Suburbs,50.6,26.1,24436,17:00 - 19:00,2
2026-05-20,New Delhi,Industrial,32.0,42.2,18408,17:00 - 19:00,1
2026-05-20,New Delhi,Residential,31.8,36.7,22520,17:00 - 19:00,3
2026-05-21,New Delhi,Downtown,13.5,76.7,53772,17:00 - 19:00,15
2026-05-21,New Delhi,Suburbs,49.7,29.6,24135,08:00 - 10:00,3
2026-05-21,New Delhi,Industrial,25.9,47.1,19213,08:00 - 10:00,2
2026-05-21,New Delhi,Residential,27.2,37.8,21437,08:00 - 10:00,2
2026-05-22,New Delhi,Downtown,13.4,91.6,53623,17:00 - 19:00,13
2026-05-22,New Delhi,Suburbs,41.0,40.9,25610,17:00 - 19:00,3
2026-05-22,New Delhi,Industrial,29.3,50.8,19331,08:00 - 10:00,7
2026-05-22,New Delhi,Residential,29.4,47.0,22815,17:00 - 19:00,5
2026-05-23,New Delhi,Downtown,22.1,34.0,23359,12:00 - 14:00,1
2026-05-23,New Delhi,Suburbs,42.6,41.4,26863,12:00 - 14:00,5
2026-05-23,New Delhi,Industrial,38.2,23.0,8320,12:00 - 14:00,0
2026-05-23,New Delhi,Residential,31.8,21.1,12658,12:00 - 14:00,1
2026-05-24,New Delhi,Downtown,24.4,41.9,30931,12:00 - 14:00,5
2026-05-24,New Delhi,Suburbs,40.3,36.7,26866,12:00 - 14:00,4
2026-05-24,New Delhi,Industrial,41.8,21.7,10010,12:00 - 14:00,1
2026-05-24,New Delhi,Residential,39.7,20.5,11641,12:00 - 14:00,1
2026-05-25,New Delhi,Downtown,11.2,80.4,56175,08:00 - 10:00,13
2026-05-25,New Delhi,Suburbs,42.7,33.8,24443,08:00 - 10:00,3
2026-05-25,New Delhi,Industrial,28.9,48.6,18232,17:00 - 19:00,2
2026-05-25,New Delhi,Residential,31.3,42.6,21744,17:00 - 19:00,3
2026-05-26,New Delhi,Downtown,10.0,83.1,58539,17:00 - 19:00,23
2026-05-26,New Delhi,Suburbs,47.1,28.2,24096,08:00 - 10:00,2
2026-05-26,New Delhi,Industrial,35.1,42.8,17787,08:00 - 10:00,2
2026-05-26,New Delhi,Residential,33.1,38.2,22224,08:00 - 10:00,2
2026-05-27,New Delhi,Downtown,12.0,80.1,53762,17:00 - 19:00,20
2026-05-27,New Delhi,Suburbs,49.1,32.2,26661,08:00 - 10:00,2
2026-05-27,New Delhi,Industrial,32.8,44.5,18519,17:00 - 19:00,3
2026-05-27,New Delhi,Residential,33.1,33.8,22181,17:00 - 19:00,3
2026-05-28,New Delhi,Downtown,11.0,85.4,55547,17:00 - 19:00,23
2026-05-28,New Delhi,Suburbs,49.2,35.4,25500,17:00 - 19:00,3
2026-05-28,New Delhi,Industrial,33.1,42.7,18449,08:00 - 10:00,2
2026-05-28,New Delhi,Residential,28.8,40.6,22342,08:00 - 10:00,3
2026-05-29,New Delhi,Downtown,10.0,82.2,55369,08:00 - 10:00,8
2026-05-29,New Delhi,Suburbs,43.7,30.5,24832,08:00 - 10:00,4
2026-05-29,New Delhi,Industrial,35.5,33.9,19386,08:00 - 10:00,3
2026-05-29,New Delhi,Residential,26.0,37.2,23435,08:00 - 10:00,3
2026-05-30,New Delhi,Downtown,20.6,45.2,27367,12:00 - 14:00,5
2026-05-30,New Delhi,Suburbs,46.2,34.6,27520,12:00 - 14:00,2
2026-05-30,New Delhi,Industrial,40.1,14.4,10127,12:00 - 14:00,1
2026-05-30,New Delhi,Residential,34.6,19.4,10616,12:00 - 14:00,1
2026-05-31,New Delhi,Downtown,18.8,47.8,28203,12:00 - 14:00,8
2026-05-31,New Delhi,Suburbs,36.9,46.0,27706,12:00 - 14:00,7
2026-05-31,New Delhi,Industrial,35.6,22.1,9012,12:00 - 14:00,1
2026-05-31,New Delhi,Residential,27.0,25.6,12042,12:00 - 14:00,1
2026-06-01,New Delhi,Downtown,10.0,99.0,54373,08:00 - 10:00,15
2026-06-01,New Delhi,Suburbs,37.4,50.0,26608,08:00 - 10:00,6
2026-06-01,New Delhi,Industrial,15.3,64.2,18346,08:00 - 10:00,8
2026-06-01,New Delhi,Residential,24.1,56.1,22886,17:00 - 19:00,4
2026-06-02,New Delhi,Downtown,11.2,92.6,55175,17:00 - 19:00,21
2026-06-02,New Delhi,Suburbs,45.7,34.2,25319,08:00 - 10:00,2
2026-06-02,New Delhi,Industrial,27.8,53.2,19088,17:00 - 19:00,4
2026-06-02,New Delhi,Residential,29.3,46.8,21497,17:00 - 19:00,3
2026-06-03,New Delhi,Downtown,22.5,77.2,55434,17:00 - 19:00,20
2026-06-03,New Delhi,Suburbs,45.3,34.1,23576,08:00 - 10:00,2
2026-06-03,New Delhi,Industrial,28.3,47.2,20100,08:00 - 10:00,3
2026-06-03,New Delhi,Residential,29.7,31.1,22024,08:00 - 10:00,1
2026-06-04,New Delhi,Downtown,12.7,87.6,54199,17:00 - 19:00,12
2026-06-04,New Delhi,Suburbs,46.9,34.2,23500,08:00 - 10:00,4
2026-06-04,New Delhi,Industrial,26.1,56.9,18646,08:00 - 10:00,5
2026-06-04,New Delhi,Residential,30.1,35.7,21366,17:00 - 19:00,2
2026-06-05,New Delhi,Downtown,15.5,72.0,54878,08:00 - 10:00,16
2026-06-05,New Delhi,Suburbs,49.4,29.1,24187,08:00 - 10:00,2
2026-06-05,New Delhi,Industrial,28.8,48.6,18039,17:00 - 19:00,4
2026-06-05,New Delhi,Residential,29.8,36.5,21418,08:00 - 10:00,1
2026-06-06,New Delhi,Downtown,28.0,35.5,29417,12:00 - 14:00,4
2026-06-06,New Delhi,Suburbs,47.8,36.6,26958,12:00 - 14:00,5
2026-06-06,New Delhi,Industrial,42.2,16.4,9064,12:00 - 14:00,1
2026-06-06,New Delhi,Residential,30.3,20.1,13202,12:00 - 14:00,1
2026-06-07,New Delhi,Downtown,25.5,41.7,31490,12:00 - 14:00,6
2026-06-07,New Delhi,Suburbs,50.1,33.4,25715,12:00 - 14:00,4
2026-06-07,New Delhi,Industrial,41.5,20.6,7751,12:00 - 14:00,1
2026-06-07,New Delhi,Residential,34.3,23.8,10686,12:00 - 14:00,1
2026-06-08,New Delhi,Downtown,11.4,83.3,55708,17:00 - 19:00,13
2026-06-08,New Delhi,Suburbs,49.7,31.1,23700,17:00 - 19:00,3
2026-06-08,New Delhi,Industrial,33.2,39.5,20174,08:00 - 10:00,2
2026-06-08,New Delhi,Residential,29.0,34.5,21700,17:00 - 19:00,3
2026-06-09,New Delhi,Downtown,19.2,83.5,58444,17:00 - 19:00,19
2026-06-09,New Delhi,Suburbs,49.0,29.3,27112,08:00 - 10:00,3
2026-06-09,New Delhi,Industrial,33.0,47.1,19437,08:00 - 10:00,4
2026-06-09,New Delhi,Residential,34.6,35.0,23344,08:00 - 10:00,3
2026-06-10,New Delhi,Downtown,19.1,89.6,55270,08:00 - 10:00,15
2026-06-10,New Delhi,Suburbs,42.1,39.0,25263,17:00 - 19:00,5
2026-06-10,New Delhi,Industrial,25.9,56.1,18833,08:00 - 10:00,3
2026-06-10,New Delhi,Residential,26.9,36.6,22874,17:00 - 19:00,6
2026-06-11,New Delhi,Downtown,13.5,81.1,55568,08:00 - 10:00,20
2026-06-11,New Delhi,Suburbs,46.6,33.9,24849,17:00 - 19:00,3
2026-06-11,New Delhi,Industrial,33.9,43.3,19218,08:00 - 10:00,3
2026-06-11,New Delhi,Residential,21.1,36.0,23029,17:00 - 19:00,2
2026-06-12,New Delhi,Downtown,10.0,99.0,56919,08:00 - 10:00,34
2026-06-12,New Delhi,Suburbs,19.2,70.3,25966,17:00 - 19:00,5
2026-06-12,New Delhi,Industrial,10.0,92.1,19357,08:00 - 10:00,12
2026-06-12,New Delhi,Residential,10.0,80.0,22012,17:00 - 19:00,8
2026-06-13,New Delhi,Downtown,27.1,44.1,29856,12:00 - 14:00,5
2026-06-13,New Delhi,Suburbs,43.2,33.2,27021,12:00 - 14:00,2
2026-06-13,New Delhi,Industrial,37.5,22.8,8585,12:00 - 14:00,1
2026-06-13,New Delhi,Residential,39.8,22.2,11483,12:00 - 14:00,1
2026-06-14,New Delhi,Downtown,15.0,42.4,28027,12:00 - 14:00,3
2026-06-14,New Delhi,Suburbs,48.1,34.0,27716,12:00 - 14:00,3
2026-06-14,New Delhi,Industrial,40.1,16.4,9648,12:00 - 14:00,1
2026-06-14,New Delhi,Residential,28.2,23.1,12104,12:00 - 14:00,1
2026-06-15,New Delhi,Downtown,14.3,84.0,60408,17:00 - 19:00,20
2026-06-15,New Delhi,Suburbs,45.3,32.0,26723,17:00 - 19:00,3
2026-06-15,New Delhi,Industrial,30.2,43.2,19893,08:00 - 10:00,2
2026-06-15,New Delhi,Residential,32.2,41.3,23946,08:00 - 10:00,5
2026-06-16,New Delhi,Downtown,18.7,86.1,59232,17:00 - 19:00,22
2026-06-16,New Delhi,Suburbs,48.6,26.0,25850,17:00 - 19:00,3
2026-06-16,New Delhi,Industrial,27.5,43.9,19357,08:00 - 10:00,3
2026-06-16,New Delhi,Residential,26.7,39.6,22768,17:00 - 19:00,2
2026-06-17,New Delhi,Downtown,17.0,82.9,55014,08:00 - 10:00,8
2026-06-17,New Delhi,Suburbs,50.3,29.0,24159,17:00 - 19:00,2
2026-06-17,New Delhi,Industrial,36.3,42.4,19136,08:00 - 10:00,3
2026-06-17,New Delhi,Residential,30.1,37.9,21420,17:00 - 19:00,2
2026-06-18,New Delhi,Downtown,10.0,99.0,53783,08:00 - 10:00,20
2026-06-18,New Delhi,Suburbs,22.6,67.8,25225,08:00 - 10:00,9
2026-06-18,New Delhi,Industrial,10.0,77.7,19415,08:00 - 10:00,11
2026-06-18,New Delhi,Residential,10.0,78.0,25035,17:00 - 19:00,7
2026-06-19,New Delhi,Downtown,14.5,85.4,54796,17:00 - 19:00,16
2026-06-19,New Delhi,Suburbs,48.2,30.4,25290,17:00 - 19:00,4
2026-06-19,New Delhi,Industrial,28.6,46.2,18182,08:00 - 10:00,3
2026-06-19,New Delhi,Residential,25.2,41.6,23598,17:00 - 19:00,2
2026-06-20,New Delhi,Downtown,18.3,45.6,27152,12:00 - 14:00,7
2026-06-20,New Delhi,Suburbs,43.1,39.0,27143,12:00 - 14:00,6
2026-06-20,New Delhi,Industrial,36.8,26.0,9403,12:00 - 14:00,2
2026-06-20,New Delhi,Residential,26.4,31.7,10200,12:00 - 14:00,2
2026-06-21,New Delhi,Downtown,25.2,38.6,31012,12:00 - 14:00,3
2026-06-21,New Delhi,Suburbs,41.9,30.5,25773,12:00 - 14:00,3
2026-06-21,New Delhi,Industrial,34.7,33.1,9723,12:00 - 14:00,1
2026-06-21,New Delhi,Residential,25.9,22.1,10093,12:00 - 14:00,1
2026-06-22,New Delhi,Downtown,11.0,85.1,55423,17:00 - 19:00,22
2026-06-22,New Delhi,Suburbs,49.9,31.7,24721,08:00 - 10:00,2
2026-06-22,New Delhi,Industrial,28.1,43.1,18625,08:00 - 10:00,3
2026-06-22,New Delhi,Residential,34.5,35.7,23182,08:00 - 10:00,3
2026-06-23,New Delhi,Downtown,10.6,86.3,53742,17:00 - 19:00,19
2026-06-23,New Delhi,Suburbs,46.6,36.9,25686,08:00 - 10:00,4
2026-06-23,New Delhi,Industrial,31.4,41.9,18090,08:00 - 10:00,3
2026-06-23,New Delhi,Residential,30.8,38.1,22742,08:00 - 10:00,3
2026-06-24,New Delhi,Downtown,15.9,82.7,57178,17:00 - 19:00,19
2026-06-24,New Delhi,Suburbs,43.4,31.4,24779,08:00 - 10:00,2
2026-06-24,New Delhi,Industrial,28.5,44.8,17470,08:00 - 10:00,3
2026-06-24,New Delhi,Residential,28.9,42.2,21910,08:00 - 10:00,2
2026-06-25,New Delhi,Downtown,10.8,82.1,51033,17:00 - 19:00,12
2026-06-25,New Delhi,Suburbs,46.5,31.4,24980,17:00 - 19:00,1
2026-06-25,New Delhi,Industrial,33.0,34.5,18467,17:00 - 19:00,1
2026-06-25,New Delhi,Residential,23.3,37.9,22502,17:00 - 19:00,2
2026-06-26,New Delhi,Downtown,16.2,83.8,57453,17:00 - 19:00,12
2026-06-26,New Delhi,Suburbs,50.9,29.0,24754,17:00 - 19:00,3
2026-06-26,New Delhi,Industrial,30.7,46.4,18270,08:00 - 10:00,4
2026-06-26,New Delhi,Residential,30.0,37.1,23136,08:00 - 10:00,4
2026-06-27,New Delhi,Downtown,21.8,46.0,27285,12:00 - 14:00,5
2026-06-27,New Delhi,Suburbs,44.1,36.6,26514,12:00 - 14:00,5
2026-06-27,New Delhi,Industrial,33.3,29.1,10584,12:00 - 14:00,1
2026-06-27,New Delhi,Residential,32.5,23.4,11012,12:00 - 14:00,1
2026-06-28,New Delhi,Downtown,22.8,42.7,26409,12:00 - 14:00,4
2026-06-28,New Delhi,Suburbs,47.5,31.8,28092,12:00 - 14:00,4
2026-06-28,New Delhi,Industrial,40.8,13.8,8452,12:00 - 14:00,1
2026-06-28,New Delhi,Residential,39.4,21.9,11618,12:00 - 14:00,1
2026-06-29,New Delhi,Downtown,10.0,87.0,55039,17:00 - 19:00,9
2026-06-29,New Delhi,Suburbs,48.7,38.8,26095,17:00 - 19:00,2
2026-06-29,New Delhi,Industrial,31.6,37.2,18458,17:00 - 19:00,1
2026-06-29,New Delhi,Residential,34.3,30.2,22541,08:00 - 10:00,1
2026-06-30,New Delhi,Downtown,11.5,84.2,55175,08:00 - 10:00,17
2026-06-30,New Delhi,Suburbs,51.0,30.6,23286,08:00 - 10:00,3
2026-06-30,New Delhi,Industrial,32.0,43.9,19181,17:00 - 19:00,4
2026-06-30,New Delhi,Residential,29.8,38.3,21554,17:00 - 19:00,3
2026-07-01,New Delhi,Downtown,14.1,83.5,54869,17:00 - 19:00,15
2026-07-01,New Delhi,Suburbs,41.5,40.2,23679,17:00 - 19:00,6
2026-07-01,New Delhi,Industrial,29.2,49.1,18670,08:00 - 10:00,7
2026-07-01,New Delhi,Residential,24.2,49.9,22669,08:00 - 10:00,7
2026-07-02,New Delhi,Downtown,14.3,78.4,57041,08:00 - 10:00,11
2026-07-02,New Delhi,Suburbs,53.5,29.4,24780,08:00 - 10:00,2
2026-07-02,New Delhi,Industrial,30.9,36.7,18194,17:00 - 19:00,1
2026-07-02,New Delhi,Residential,29.4,35.8,20306,08:00 - 10:00,3
2026-07-03,New Delhi,Downtown,14.4,81.7,56741,17:00 - 19:00,18
2026-07-03,New Delhi,Suburbs,50.9,31.5,24391,17:00 - 19:00,1
2026-07-03,New Delhi,Industrial,28.6,44.4,19155,08:00 - 10:00,4
2026-07-03,New Delhi,Residential,26.7,37.8,22389,17:00 - 19:00,4
2026-07-04,New Delhi,Downtown,22.6,41.6,33398,12:00 - 14:00,4
2026-07-04,New Delhi,Suburbs,42.5,39.8,27346,12:00 - 14:00,5
2026-07-04,New Delhi,Industrial,37.0,19.6,8747,12:00 - 14:00,0
2026-07-04,New Delhi,Residential,38.0,8.8,10769,12:00 - 14:00,0
2026-07-05,New Delhi,Downtown,15.1,46.1,26271,12:00 - 14:00,3
2026-07-05,New Delhi,Suburbs,51.5,35.8,28435,12:00 - 14:00,3
2026-07-05,New Delhi,Industrial,46.6,18.6,9635,12:00 - 14:00,1
2026-07-05,New Delhi,Residential,35.8,15.0,11529,12:00 - 14:00,0
2026-07-06,New Delhi,Downtown,16.7,81.1,55243,08:00 - 10:00,13
2026-07-06,New Delhi,Suburbs,50.5,29.1,25031,08:00 - 10:00,2
2026-07-06,New Delhi,Industrial,29.9,47.1,18451,08:00 - 10:00,4
2026-07-06,New Delhi,Residential,27.9,40.7,20187,17:00 - 19:00,4
2026-07-07,New Delhi,Downtown,10.4,78.1,54590,08:00 - 10:00,7
2026-07-07,New Delhi,Suburbs,44.4,35.1,25203,08:00 - 10:00,3
2026-07-07,New Delhi,Industrial,32.8,42.6,18409,17:00 - 19:00,2
2026-07-07,New Delhi,Residential,25.4,44.9,24029,08:00 - 10:00,4
2026-07-08,New Delhi,Downtown,14.8,80.0,57497,17:00 - 19:00,21
2026-07-08,New Delhi,Suburbs,43.4,35.3,24343,08:00 - 10:00,3
2026-07-08,New Delhi,Industrial,30.1,45.4,18482,08:00 - 10:00,4
2026-07-08,New Delhi,Residential,20.1,42.5,24289,08:00 - 10:00,4
2026-07-09,New Delhi,Downtown,13.8,78.7,56162,08:00 - 10:00,10
2026-07-09,New Delhi,Suburbs,48.6,33.3,24220,17:00 - 19:00,3
2026-07-09,New Delhi,Industrial,30.1,47.0,18814,17:00 - 19:00,4
2026-07-09,New Delhi,Residential,28.8,42.3,22911,17:00 - 19:00,2
2026-07-10,New Delhi,Downtown,11.0,84.6,57452,17:00 - 19:00,19
2026-07-10,New Delhi,Suburbs,43.6,34.8,28766,17:00 - 19:00,2
2026-07-10,New Delhi,Industrial,30.9,41.9,17366,17:00 - 19:00,2
2026-07-10,New Delhi,Residential,27.9,50.4,23045,17:00 - 19:00,5
2026-07-11,New Delhi,Downtown,22.5,39.5,26908,12:00 - 14:00,5
2026-07-11,New Delhi,Suburbs,41.6,37.9,26825,12:00 - 14:00,3
2026-07-11,New Delhi,Industrial,35.5,22.9,9029,12:00 - 14:00,1
2026-07-11,New Delhi,Residential,34.0,24.6,10797,12:00 - 14:00,1
2026-07-12,New Delhi,Downtown,23.6,41.0,28453,12:00 - 14:00,6
2026-07-12,New Delhi,Suburbs,49.8,32.9,26183,12:00 - 14:00,3
2026-07-12,New Delhi,Industrial,36.8,26.7,9317,12:00 - 14:00,1
2026-07-12,New Delhi,Residential,32.2,17.1,10259,12:00 - 14:00,1
2026-07-13,New Delhi,Downtown,10.0,84.9,60714,08:00 - 10:00,10
2026-07-13,New Delhi,Suburbs,48.5,27.9,24403,08:00 - 10:00,3
2026-07-13,New Delhi,Industrial,28.4,35.7,17856,08:00 - 10:00,3
2026-07-13,New Delhi,Residential,29.3,35.2,22756,08:00 - 10:00,3
2026-07-14,New Delhi,Downtown,14.2,80.2,56360,17:00 - 19:00,8
2026-07-14,New Delhi,Suburbs,47.0,34.5,22818,08:00 - 10:00,2
2026-07-14,New Delhi,Industrial,33.8,43.2,19145,08:00 - 10:00,3
2026-07-14,New Delhi,Residential,24.5,38.0,22601,17:00 - 19:00,2
2026-07-15,New Delhi,Downtown,10.0,99.0,54078,08:00 - 10:00,14
2026-07-15,New Delhi,Suburbs,27.2,55.4,24663,08:00 - 10:00,6
2026-07-15,New Delhi,Industrial,14.4,70.4,19403,17:00 - 19:00,10
2026-07-15,New Delhi,Residential,15.2,61.9,22412,08:00 - 10:00,4
2026-07-16,New Delhi,Downtown,12.8,90.1,55192,08:00 - 10:00,26
2026-07-16,New Delhi,Suburbs,41.8,40.4,26289,17:00 - 19:00,6
2026-07-16,New Delhi,Industrial,32.9,43.9,17914,08:00 - 10:00,3
2026-07-16,New Delhi,Residential,26.4,52.3,22623,17:00 - 19:00,5
