Date,City,Electricity_Consumption,Renewable_Energy_Percent,Peak_Usage,Residential_Consumption,Commercial_Consumption,Industrial_Consumption
2025-11-09,New Delhi,4285.6,35.2,257.4,1499.9,1499.9,1285.7
2025-11-10,New Delhi,4225.1,40.3,256.0,1478.8,1478.8,1267.5
2025-11-11,New Delhi,4053.3,32.5,260.5,1418.7,1418.7,1216.0
2025-11-12,New Delhi,4317.5,39.9,245.2,1511.1,1511.1,1295.3
2025-11-13,New Delhi,4080.6,30.8,225.9,1428.2,1428.2,1224.2
2025-11-14,New Delhi,4186.2,38.9,250.9,1465.2,1465.2,1255.9
2025-11-15,New Delhi,4391.4,34.8,246.8,1537.0,1537.0,1317.4
2025-11-16,New Delhi,4082.6,25.0,231.0,1428.9,1428.9,1224.8
2025-11-17,New Delhi,4186.1,41.4,264.5,1465.1,1465.1,1255.8
2025-11-18,New Delhi,4265.9,35.5,235.8,1493.1,1493.1,1279.8
2025-11-19,New Delhi,3931.7,33.4,246.0,1376.1,1376.1,1179.5
2025-11-20,New Delhi,4458.9,42.4,283.6,1560.6,1560.6,1337.7
2025-11-21,New Delhi,4239.7,31.7,241.9,1483.9,1483.9,1271.9
2025-11-22,New Delhi,4223.4,41.2,260.3,1478.2,1478.2,1267.0
2025-11-23,New Delhi,4065.7,38.1,260.9,1423.0,1423.0,1219.7
2025-11-24,New Delhi,4170.8,36.0,231.5,1459.8,1459.8,1251.2
2025-11-25,New Delhi,4080.5,37.3,249.5,1428.2,1428.2,1224.1
2025-11-26,New Delhi,4184.7,35.0,249.1,1464.6,1464.6,1255.4
2025-11-27,New Delhi,4287.7,36.6,253.8,1500.7,1500.7,1286.3
2025-11-28,New Delhi,4424.2,29.1,264.8,1548.5,1548.5,1327.3
2025-11-29,New Delhi,4347.2,38.2,245.5,1521.5,1521.5,1304.2
2025-11-30,New Delhi,4264.4,38.5,257.8,1492.5,1492.5,1279.3
2025-12-01,New Delhi,4353.1,39.2,246.5,1523.6,1523.6,1305.9
2025-12-02,New Delhi,4214.9,29.4,228.5,1475.2,1475.2,1264.5
2025-12-03,New Delhi,4173.1,32.3,260.9,1460.6,1460.6,1251.9
2025-12-04,New Delhi,4330.2,35.3,257.5,1515.6,1515.6,1299.0
2025-12-05,New Delhi,4144.3,36.2,252.1,1450.5,1450.5,1243.3
2025-12-06,New Delhi,4150.3,31.0,235.0,1452.6,1452.6,1245.1
2025-12-07,New Delhi,4380.2,34.7,280.6,1533.1,1533.1,1314.0
2025-12-08,New Delhi,4240.1,34.6,247.3,1484.0,1484.0,1272.0
2025-12-09,New Delhi,4326.9,38.6,264.2,1514.4,1514.4,1298.1
2025-12-10,New Delhi,4146.3,32.0,234.5,1451.2,1451.2,1243.9
2025-12-11,New Delhi,4336.5,37.3,237.5,1517.8,1517.8,1301.0
2025-12-12,New Delhi,4272.9,37.3,275.3,1495.5,1495.5,1281.9
2025-12-13,New Delhi,4369.2,38.5,281.3,1529.2,1529.2,1310.8
2025-12-14,New Delhi,4219.2,33.3,270.4,1476.7,1476.7,1265.7
2025-12-15,New Delhi,4390.7,37.9,251.3,1536.7,1536.7,1317.2
2025-12-16,New Delhi,4568.9,40.2,262.3,1599.1,1599.1,1370.7
2025-12-17,New Delhi,4319.9,38.3,257.0,1512.0,1512.0,1296.0
2025-12-18,New Delhi,3983.6,35.4,217.8,1394.3,1394.3,1195.1
2025-12-19,New Delhi,4215.2,36.6,230.4,1475.3,1475.3,1264.6
2025-12-20,New Delhi,4072.0,38.6,254.8,1425.2,1425.2,1221.6
2025-12-21,New Delhi,4449.8,37.9,251.1,1557.4,1557.4,1334.9
2025-12-22,New Delhi,4406.1,37.2,241.8,1542.1,1542.1,1321.8
2025-12-23,New Delhi,4293.3,33.9,239.8,1502.6,1502.6,1288.0
2025-12-24,New Delhi,4295.0,43.7,259.6,1503.2,1503.2,1288.5
2025-12-25,New Delhi,4165.3,39.3,253.2,1457.9,1457.9,1249.6
2025-12-26,New Delhi,4458.5,34.9,277.5,1560.5,1560.5,1337.5
2025-12-27,New Delhi,4219.3,33.6,229.0,1476.8,1476.8,1265.8
2025-12-28,New Delhi,4178.8,36.9,268.7,1462.6,1462.6,1253.6
2025-12-29,New Delhi,4188.6,35.6,256.0,1466.0,1466.0,1256.6
2025-12-30,New Delhi,4327.0,36.8,257.1,1514.5,1514.5,1298.1
2025-12-31,New Delhi,4170.0,37.9,262.7,1459.5,1459.5,1251.0
2026-01-01,New Delhi,4550.2,34.8,261.6,1592.6,1592.6,1365.1
2026-01-02,New Delhi,4545.9,36.0,269.1,1591.1,1591.1,1363.8
2026-01-03,New Delhi,4498.0,40.1,268.5,1574.3,1574.3,1349.4
2026-01-04,New Delhi,4234.2,39.3,230.4,1482.0,1482.0,1270.3
2026-01-05,New Delhi,4122.3,38.1,226.9,1442.8,1442.8,1236.7
2026-01-06,New Delhi,4294.3,29.1,252.6,1503.0,1503.0,1288.3
2026-01-07,New Delhi,4486.0,40.2,282.3,1570.1,1570.1,1345.8
2026-01-08,New Delhi,4354.2,33.6,251.2,1524.0,1524.0,1306.2
2026-01-09,New Delhi,4184.6,37.8,252.1,1464.6,1464.6,1255.4
2026-01-10,New Delhi,4275.8,33.9,275.1,1496.5,1496.5,1282.8
2026-01-11,New Delhi,4513.5,40.5,245.9,1579.7,1579.7,1354.1
2026-01-12,New Delhi,4884.4,36.0,286.9,1709.5,1709.5,1465.3
2026-01-13,New Delhi,4424.5,39.5,281.9,1548.6,1548.6,1327.3
2026-01-14,New Delhi,4525.4,40.1,260.9,1583.9,1583.9,1357.6
2026-01-15,New Delhi,4352.7,36.1,246.6,1523.5,1523.5,1305.8
2026-01-16,New Delhi,4117.6,40.2,261.0,1441.2,1441.2,1235.3
2026-01-17,New Delhi,4372.8,37.1,281.1,1530.5,1530.5,1311.8
2026-01-18,New Delhi,4257.2,35.7,264.5,1490.0,1490.0,1277.2
2026-01-19,New Delhi,4566.8,39.2,256.1,1598.4,1598.4,1370.0
2026-01-20,New Delhi,4359.7,32.6,250.6,1525.9,1525.9,1307.9
2026-01-21,New Delhi,4184.9,40.0,232.0,1464.7,1464.7,1255.5
2026-01-22,New Delhi,4617.1,38.8,280.2,1616.0,1616.0,1385.1
2026-01-23,New Delhi,4241.0,33.5,258.9,1484.4,1484.4,1272.3
2026-01-24,New Delhi,4061.7,36.2,226.5,1421.6,1421.6,1218.5
2026-01-25,New Delhi,4425.5,38.2,284.7,1548.9,1548.9,1327.6
2026-01-26,New Delhi,4335.1,40.8,267.9,1517.3,1517.3,1300.5
2026-01-27,New Delhi,4302.4,43.4,237.2,1505.8,1505.8,1290.7
2026-01-28,New Delhi,4281.5,41.9,233.6,1498.5,1498.5,1284.5
2026-01-29,New Delhi,4291.9,34.0,264.1,1502.2,1502.2,1287.6
2026-01-30,New Delhi,4315.0,31.1,270.4,1510.3,1510.3,1294.5
2026-01-31,New Delhi,4457.5,45.1,275.8,1560.1,1560.1,1337.3
2026-02-01,New Delhi,4271.0,37.3,268.9,1494.8,1494.8,1281.3
2026-02-02,New Delhi,4633.4,36.3,292.2,1621.7,1621.7,1390.0
2026-02-03,New Delhi,4104.1,39.4,229.2,1436.4,1436.4,1231.2
2026-02-04,New Delhi,4454.8,41.1,270.5,1559.2,1559.2,1336.5
2026-02-05,New Delhi,4174.1,39.6,264.5,1460.9,1460.9,1252.2
2026-02-06,New Delhi,4519.7,39.2,275.2,1581.9,1581.9,1355.9
2026-02-07,New Delhi,4437.7,39.6,286.6,1553.2,1553.2,1331.3
2026-02-08,New Delhi,4307.0,40.7,237.9,1507.4,1507.4,1292.1
2026-02-09,New Delhi,3975.9,35.0,218.2,1391.6,1391.6,1192.8
2026-02-10,New Delhi,4370.3,38.6,251.4,1529.6,1529.6,1311.1
2026-02-11,New Delhi,4502.2,36.1,261.4,1575.8,1575.8,1350.7
2026-02-12,New Delhi,4539.5,34.8,266.5,1588.8,1588.8,1361.9
2026-02-13,New Delhi,3973.2,36.9,251.0,1390.6,1390.6,1192.0
2026-02-14,New Delhi,4521.0,36.7,263.8,1582.3,1582.3,1356.3
2026-02-15,New Delhi,4396.6,35.2,251.4,1538.8,1538.8,1319.0
2026-02-16,New Delhi,4220.5,37.3,242.3,1477.2,1477.2,1266.1
2026-02-17,New Delhi,4416.1,40.7,284.6,1545.6,1545.6,1324.8
2026-02-18,New Delhi,4424.4,37.1,280.2,1548.6,1548.6,1327.3
2026-02-19,New Delhi,4550.4,34.8,275.2,1592.6,1592.6,1365.1
2026-02-20,New Delhi,4104.7,38.2,235.3,1436.7,1436.7,1231.4
2026-02-21,New Delhi,4332.7,32.5,263.8,1516.5,1516.5,1299.8
2026-02-22,New Delhi,4420.3,40.3,245.9,1547.1,1547.1,1326.1
2026-02-23,New Delhi,4504.3,40.5,247.4,1576.5,1576.5,1351.3
2026-02-24,New Delhi,4430.5,40.8,250.1,1550.7,1550.7,1329.2
2026-02-25,New Delhi,4312.1,40.1,277.0,1509.2,1509.2,1293.6
2026-02-26,New Delhi,4115.4,41.6,256.7,1440.4,1440.4,1234.6
2026-02-27,New Delhi,4254.3,39.4,263.6,1489.0,1489.0,1276.3
2026-02-28,New Delhi,4213.5,42.9,267.3,1474.7,1474.7,1264.1
2026-03-01,New Delhi,4441.0,40.0,254.2,1554.3,1554.3,1332.3
2026-03-02,New Delhi,4172.8,38.8,266.2,1460.5,1460.5,1251.8
2026-03-03,New Delhi,4114.1,40.5,254.6,1439.9,1439.9,1234.2
2026-03-04,New Delhi,4445.0,45.1,271.7,1555.7,1555.7,1333.5
2026-03-05,New Delhi,4652.1,30.3,262.1,1628.2,1628.2,1395.6
2026-03-06,New Delhi,4413.1,41.8,277.4,1544.6,1544.6,1323.9
2026-03-07,New Delhi,4233.6,43.1,272.5,1481.8,1481.8,1270.1
2026-03-08,New Delhi,4368.3,39.4,267.4,1528.9,1528.9,1310.5
2026-03-09,New Delhi,4447.8,33.2,266.4,1556.7,1556.7,1334.3
2026-03-10,New Delhi,4405.3,39.6,262.2,1541.8,1541.8,1321.6
2026-03-11,New Delhi,4484.6,32.4,280.6,1569.6,1569.6,1345.4
2026-03-12,New Delhi,4245.9,37.4,257.9,1486.1,1486.1,1273.8
2026-03-13,New Delhi,4273.2,36.5,258.6,1495.6,1495.6,1282.0
2026-03-14,New Delhi,4386.9,37.7,274.5,1535.4,1535.4,1316.1
2026-03-15,New Delhi,4438.4,41.0,272.2,1553.4,1553.4,1331.5
2026-03-16,New Delhi,4219.8,38.4,257.1,1476.9,1476.9,1265.9
2026-03-17,New Delhi,4219.3,41.9,253.1,1476.8,1476.8,1265.8
2026-03-18,New Delhi,4170.3,39.6,228.9,1459.6,1459.6,1251.1
2026-03-19,New Delhi,4256.7,38.3,267.9,1489.9,1489.9,1277.0
2026-03-20,New Delhi,4365.7,41.9,239.5,1528.0,1528.0,1309.7
2026-03-21,New Delhi,4547.6,37.0,285.7,1591.7,1591.7,1364.3
2026-03-22,New Delhi,4403.2,43.7,260.2,1541.1,1541.1,1320.9
2026-03-23,New Delhi,4249.3,45.9,241.8,1487.3,1487.3,1274.8
2026-03-24,New Delhi,4361.4,39.5,246.1,1526.5,1526.5,1308.4
2026-03-25,New Delhi,4167.4,37.9,226.3,1458.6,1458.6,1250.2
2026-03-26,New Delhi,4309.4,40.7,243.4,1508.3,1508.3,1292.8
2026-03-27,New Delhi,4336.2,36.9,258.8,1517.7,1517.7,1300.9
2026-03-28,New Delhi,4462.5,37.3,261.3,1561.9,1561.9,1338.8
2026-03-29,New Delhi,4390.1,38.7,266.3,1536.5,1536.5,1317.0
2026-03-30,New Delhi,4520.7,39.0,285.0,1582.2,1582.2,1356.2
2026-03-31,New Delhi,4203.0,39.4,241.3,1471.1,1471.1,1260.9
2026-04-01,New Delhi,4361.6,35.8,255.5,1526.6,1526.6,1308.5
2026-04-02,New Delhi,4969.5,38.1,316.3,1739.3,1739.3,1490.8
2026-04-03,New Delhi,4194.3,35.8,260.9,1468.0,1468.0,1258.3
2026-04-04,New Delhi,4839.4,33.9,304.5,1693.8,1693.8,1451.8
2026-04-05,New Delhi,4649.2,37.8,287.3,1627.2,1627.2,1394.8
2026-04-06,New Delhi,4286.8,38.3,242.8,1500.4,1500.4,1286.0
2026-04-07,New Delhi,4710.7,41.0,255.3,1648.8,1648.8,1413.2
2026-04-08,New Delhi,4843.2,37.7,304.4,1695.1,1695.1,1453.0
2026-04-09,New Delhi,5054.8,36.5,303.1,1769.2,1769.2,1516.4
2026-04-10,New Delhi,5344.6,46.0,334.2,1870.6,1870.6,1603.4
2026-04-11,New Delhi,4802.7,37.8,276.0,1680.9,1680.9,1440.8
2026-04-12,New Delhi,4421.2,38.7,251.3,1547.4,1547.4,1326.4
2026-04-13,New Delhi,4966.5,32.5,269.8,1738.3,1738.3,1490.0
2026-04-14,New Delhi,4788.3,38.6,269.8,1675.9,1675.9,1436.5
2026-04-15,New Delhi,4933.8,39.7,315.5,1726.8,1726.8,1480.1
2026-04-16,New Delhi,4565.2,42.4,289.7,1597.8,1597.8,1369.6
2026-04-17,New Delhi,5754.8,40.0,366.0,2014.2,2014.2,1726.4
2026-04-18,New Delhi,5540.8,35.1,326.1,1939.3,1939.3,1662.2
2026-04-19,New Delhi,4800.4,38.7,276.1,1680.2,1680.2,1440.1
2026-04-20,New Delhi,4879.7,39.3,296.9,1707.9,1707.9,1463.9
2026-04-21,New Delhi,5632.8,38.8,311.8,1971.5,1971.5,1689.8
2026-04-22,New Delhi,6123.4,34.9,358.3,2143.2,2143.2,1837.0
2026-04-23,New Delhi,5852.5,42.7,347.4,2048.4,2048.4,1755.7
2026-04-24,New Delhi,5356.1,43.1,299.2,1874.6,1874.6,1606.8
2026-04-25,New Delhi,5895.6,36.0,327.5,2063.5,2063.5,1768.7
2026-04-26,New Delhi,5975.1,40.4,373.4,2091.3,2091.3,1792.5
2026-04-27,New Delhi,5380.2,35.9,317.4,1883.1,1883.1,1614.1
2026-04-28,New Delhi,5002.9,38.2,311.2,1751.0,1751.0,1500.9
2026-04-29,New Delhi,6439.3,36.8,367.7,2253.7,2253.7,1931.8
2026-04-30,New Delhi,5092.1,41.9,300.0,1782.2,1782.2,1527.6
2026-05-01,New Delhi,5244.3,40.3,315.0,1835.5,1835.5,1573.3
2026-05-02,New Delhi,5648.5,33.4,317.2,1977.0,1977.0,1694.6
2026-05-03,New Delhi,5596.4,41.4,325.6,1958.8,1958.8,1678.9
2026-05-04,New Delhi,6040.5,40.9,385.6,2114.2,2114.2,1812.1
2026-05-05,New Delhi,5886.5,39.1,350.8,2060.3,2060.3,1765.9
2026-05-06,New Delhi,5691.2,40.2,349.9,1991.9,1991.9,1707.3
2026-05-07,New Delhi,6469.5,42.0,411.7,2264.3,2264.3,1940.8
2026-05-08,New Delhi,5670.1,38.0,360.0,1984.6,1984.6,1701.0
2026-05-09,New Delhi,5297.6,45.5,321.4,1854.1,1854.1,1589.3
2026-05-10,New Delhi,6240.3,34.6,381.8,2184.1,2184.1,1872.1
2026-05-11,New Delhi,6164.0,43.1,336.2,2157.4,2157.4,1849.2
2026-05-12,New Delhi,6004.4,38.7,344.7,2101.6,2101.6,1801.3
2026-05-13,New Delhi,5789.9,37.0,347.9,2026.5,2026.5,1737.0
2026-05-14,New Delhi,6230.8,42.6,399.2,2180.8,2180.8,1869.2
2026-05-15,New Delhi,6064.0,40.0,344.6,2122.4,2122.4,1819.2
2026-05-16,New Delhi,5785.9,32.8,368.5,2025.1,2025.1,1735.8
2026-05-17,New Delhi,6506.4,38.9,389.2,2277.2,2277.2,1951.9
2026-05-18,New Delhi,6884.1,48.0,435.6,2409.4,2409.4,2065.2
2026-05-19,New Delhi,7925.0,37.7,461.9,2773.8,2773.8,2377.5
2026-05-20,New Delhi,5721.1,42.0,316.0,2002.4,2002.4,1716.3
2026-05-21,New Delhi,7511.1,40.7,435.9,2628.9,2628.9,2253.3
2026-05-22,New Delhi,6753.4,30.6,369.8,2363.7,2363.7,2026.0
2026-05-23,New Delhi,6611.1,47.7,363.8,2313.9,2313.9,1983.3
2026-05-24,New Delhi,7382.3,42.2,417.5,2583.8,2583.8,2214.7
2026-05-25,New Delhi,7117.0,34.0,443.8,2491.0,2491.0,2135.1
2026-05-26,New Delhi,8179.9,42.5,522.3,2863.0,2863.0,2454.0
2026-05-27,New Delhi,6723.4,43.3,403.3,2353.2,2353.2,2017.0
2026-05-28,New Delhi,6996.3,42.9,393.9,2448.7,2448.7,2098.9
2026-05-29,New Delhi,6578.1,39.5,397.9,2302.3,2302.3,1973.4
2026-05-30,New Delhi,6865.5,45.6,432.8,2402.9,2402.9,2059.7
2026-05-31,New Delhi,6726.0,34.7,386.1,2354.1,2354.1,2017.8
2026-06-01,New Delhi,6877.6,41.7,373.1,2407.1,2407.1,2063.3
2026-06-02,New Delhi,6990.6,34.9,436.2,2446.7,2446.7,2097.2
2026-06-03,New Delhi,6894.6,44.9,415.0,2413.1,2413.1,2068.4
2026-06-04,New Delhi,7294.2,40.5,458.7,2553.0,2553.0,2188.3
2026-06-05,New Delhi,7114.6,45.5,415.3,2490.1,2490.1,2134.4
2026-06-06,New Delhi,6148.5,39.8,340.0,2152.0,2152.0,1844.6
2026-06-07,New Delhi,7098.4,42.2,422.0,2484.4,2484.4,2129.5
2026-06-08,New Delhi,7281.4,41.0,430.7,2548.5,2548.5,2184.4
2026-06-09,New Delhi,7025.3,40.3,448.9,2458.8,2458.8,2107.6
2026-06-10,New Delhi,7463.1,30.9,473.5,2612.1,2612.1,2238.9
2026-06-11,New Delhi,6297.9,41.7,399.9,2204.3,2204.3,1889.4
2026-06-12,New Delhi,7136.4,39.3,445.4,2497.7,2497.7,2140.9
2026-06-13,New Delhi,6838.5,42.7,394.6,2393.5,2393.5,2051.6
2026-06-14,New Delhi,6345.6,37.8,389.1,2221.0,2221.0,1903.7
2026-06-15,New Delhi,6889.5,39.6,441.4,2411.3,2411.3,2066.8
2026-06-16,New Delhi,7828.9,34.8,453.0,2740.1,2740.1,2348.7
2026-06-17,New Delhi,7511.8,39.5,448.2,2629.1,2629.1,2253.6
2026-06-18,New Delhi,8623.9,38.5,470.9,3018.3,3018.3,2587.2
2026-06-19,New Delhi,7784.8,40.4,426.1,2724.7,2724.7,2335.4
2026-06-20,New Delhi,7813.7,34.7,460.0,2734.8,2734.8,2344.1
2026-06-21,New Delhi,6775.0,35.0,404.8,2371.3,2371.3,2032.5
2026-06-22,New Delhi,7425.8,37.2,433.8,2599.0,2599.0,2227.8
2026-06-23,New Delhi,7350.7,39.1,406.4,2572.7,2572.7,2205.2
2026-06-24,New Delhi,7514.7,38.6,421.3,2630.2,2630.2,2254.4
2026-06-25,New Delhi,8043.0,51.8,503.0,2815.0,2815.0,2412.9
2026-06-26,New Delhi,7603.6,42.0,474.8,2661.3,2661.3,2281.1
2026-06-27,New Delhi,6843.7,33.5,408.2,2395.3,2395.3,2053.1
2026-06-28,New Delhi,7327.0,37.2,417.9,2564.5,2564.5,2198.1
2026-06-29,New Delhi,8908.1,42.2,483.1,3117.8,3117.8,2672.4
2026-06-30,New Delhi,7309.1,41.4,443.3,2558.2,2558.2,2192.7
2026-07-01,New Delhi,6656.6,42.3,366.9,2329.8,2329.8,1997.0
2026-07-02,New Delhi,7608.4,44.0,435.0,2662.9,2662.9,2282.5
2026-07-03,New Delhi,7454.8,39.6,454.4,2609.2,2609.2,2236.4
2026-07-04,New Delhi,7849.0,44.5,464.2,2747.2,2747.2,2354.7
2026-07-05,New Delhi,7691.7,39.4,453.9,2692.1,2692.1,2307.5
2026-07-06,New Delhi,7498.4,43.8,464.1,2624.4,2624.4,2249.5
2026-07-07,New Delhi,7900.3,34.6,450.2,2765.1,2765.1,2370.1
2026-07-08,New Delhi,8245.2,27.1,454.3,2885.8,2885.8,2473.6
2026-07-09,New Delhi,7854.7,36.9,501.5,2749.1,2749.1,2356.4
2026-07-10,New Delhi,7737.9,40.7,434.5,2708.3,2708.3,2321.4
2026-07-11,New Delhi,7111.7,35.6,421.0,2489.1,2489.1,2133.5
2026-07-12,New Delhi,7024.2,40.1,383.0,2458.5,2458.5,2107.3
2026-07-13,New Delhi,7105.1,37.3,429.7,2486.8,2486.8,2131.5
2026-07-14,New Delhi,7219.8,37.4,424.1,2526.9,2526.9,2165.9
2026-07-15,New Delhi,8001.4,35.4,470.2,2800.5,2800.5,2400.4
2026-07-16,New Delhi,6847.8,36.6,428.2,2396.7,2396.7,2054.4
2026-07-17,New Delhi,7355.8,39.4,424.2,2574.5,2574.5,2206.7
2026-07-18,New Delhi,6933.8,40.6,386.0,2426.8,2426.8,2080.1
2026-07-19,New Delhi,6881.6,39.9,412.4,2408.6,2408.6,2064.5
2026-07-20,New Delhi,7897.4,37.9,493.3,2764.1,2764.1,2369.2
2026-07-21,New Delhi,8428.9,45.8,485.8,2950.1,2950.1,2528.7
2026-07-22,New Delhi,7895.1,38.7,489.5,2763.3,2763.3,2368.5
2026-07-23,New Delhi,7864.0,48.1,471.0,2752.4,2752.4,2359.2
2026-07-24,New Delhi,7199.4,39.8,425.4,2519.8,2519.8,2159.8
2026-07-25,New Delhi,7677.0,44.0,464.6,2687.0,2687.0,2303.1
2026-07-26,New Delhi,7397.2,33.3,471.8,2589.0,2589.0,2219.2
2026-07-27,New Delhi,7054.2,33.0,451.8,2469.0,2469.0,2116.3
2026-07-28,New Delhi,7167.4,43.8,420.6,2508.6,2508.6,2150.2
2026-07-29,New Delhi,7748.4,43.3,454.7,2712.0,2712.0,2324.5
2026-07-30,New Delhi,7144.5,35.8,444.5,2500.6,2500.6,2143.4
2026-07-31,New Delhi,6993.3,37.5,379.8,2447.7,2447.7,2098.0
2026-08-01,New Delhi,6430.6,37.7,385.5,2250.7,2250.7,1929.2
2026-08-02,New Delhi,6756.2,47.5,377.9,2364.7,2364.7,2026.9
2026-08-03,New Delhi,7003.1,36.5,446.8,2451.1,2451.1,2100.9
2026-08-04,New Delhi,7076.5,40.4,447.9,2476.8,2476.8,2122.9
2026-08-05,New Delhi,7066.4,32.9,405.1,2473.2,2473.2,2119.9
2026-08-06,New Delhi,6380.7,44.8,377.5,2233.3,2233.3,1914.2
2026-08-07,New Delhi,7370.2,39.5,449.9,2579.6,2579.6,2211.0
2026-08-08,New Delhi,7273.6,40.8,462.2,2545.8,2545.8,2182.1
2026-08-09,New Delhi,7306.7,38.7,467.7,2557.3,2557.3,2192.0
2026-08-10,New Delhi,7650.9,40.1,461.7,2677.8,2677.8,2295.3
2026-08-11,New Delhi,7225.0,42.9,452.1,2528.8,2528.8,2167.5
2026-08-12,New Delhi,7222.7,42.9,400.6,2527.9,2527.9,2166.8
2026-08-13,New Delhi,7864.4,32.0,496.5,2752.5,2752.5,2359.3
2026-08-14,New Delhi,6848.0,32.0,413.7,2396.8,2396.8,2054.4
2026-08-15,New Delhi,6017.0,44.1,378.3,2106.0,2106.0,1805.1
2026-08-16,New Delhi,6048.8,40.6,357.8,2117.1,2117.1,1814.6
2026-08-17,New Delhi,6693.4,35.9,430.0,2342.7,2342.7,2008.0
2026-08-18,New Delhi,6985.7,42.4,434.2,2445.0,2445.0,2095.7
2026-08-19,New Delhi,6748.9,36.2,376.9,2362.1,2362.1,2024.7
2026-08-20,New Delhi,7168.7,42.5,454.5,2509.0,2509.0,2150.6
2026-08-21,New Delhi,6519.7,41.9,378.2,2281.9,2281.9,1955.9
2026-08-22,New Delhi,6132.3,33.2,375.4,2146.3,2146.3,1839.7
2026-08-23,New Delhi,6707.3,41.4,423.2,2347.6,2347.6,2012.2
2026-08-24,New Delhi,6300.8,40.4,356.6,2205.3,2205.3,1890.2
2026-08-25,New Delhi,6630.5,39.8,402.2,2320.7,2320.7,1989.2
2026-08-26,New Delhi,6821.6,33.5,439.7,2387.6,2387.6,2046.5
2026-08-27,New Delhi,7056.9,40.3,438.8,2469.9,2469.9,2117.1
2026-08-28,New Delhi,7161.9,45.7,427.4,2506.7,2506.7,2148.6
2026-08-29,New Delhi,6604.4,39.7,412.1,2311.5,2311.5,1981.3
2026-08-30,New Delhi,6091.0,39.7,387.9,2131.9,2131.9,1827.3
2026-08-31,New Delhi,6466.9,42.8,381.2,2263.4,2263.4,1940.1
2026-09-01,New Delhi,6445.1,40.0,358.6,2255.8,2255.8,1933.5
2026-09-02,New Delhi,6626.1,43.6,411.9,2319.1,2319.1,1987.8
2026-09-03,New Delhi,6618.3,44.0,403.1,2316.4,2316.4,1985.5
2026-09-04,New Delhi,5890.6,32.6,367.1,2061.7,2061.7,1767.2
2026-09-05,New Delhi,7202.9,44.1,397.7,2521.0,2521.0,2160.9
2026-09-06,New Delhi,6598.4,41.1,370.1,2309.4,2309.4,1979.5
2026-09-07,New Delhi,4942.6,42.5,273.1,1729.9,1729.9,1482.8
2026-09-08,New Delhi,6119.3,44.5,374.6,2141.7,2141.7,1835.8
2026-09-09,New Delhi,5993.2,44.4,377.6,2097.6,2097.6,1798.0
2026-09-10,New Delhi,6476.3,42.8,366.2,2266.7,2266.7,1942.9
2026-09-11,New Delhi,5722.4,36.2,356.2,2002.8,2002.8,1716.7
2026-09-12,New Delhi,5511.8,33.7,298.6,1929.1,1929.1,1653.5
2026-09-13,New Delhi,5436.7,44.5,326.5,1902.9,1902.9,1631.0
2026-09-14,New Delhi,5798.1,41.9,325.0,2029.3,2029.3,1739.4
2026-09-15,New Delhi,6678.6,40.3,394.0,2337.5,2337.5,2003.6
2026-09-16,New Delhi,5301.1,39.2,300.5,1855.4,1855.4,1590.3
2026-09-17,New Delhi,4767.9,35.9,268.2,1668.7,1668.7,1430.4
2026-09-18,New Delhi,6931.6,42.0,401.4,2426.1,2426.1,2079.5
2026-09-19,New Delhi,6192.6,45.1,358.6,2167.4,2167.4,1857.8
2026-09-20,New Delhi,5075.1,33.0,294.7,1776.3,1776.3,1522.5
2026-09-21,New Delhi,5720.4,37.0,337.1,2002.1,2002.1,1716.1
2026-09-22,New Delhi,5403.3,47.5,346.4,1891.2,1891.2,1621.0
2026-09-23,New Delhi,4892.1,37.8,296.0,1712.2,1712.2,1467.6
2026-09-24,New Delhi,4246.5,35.7,255.4,1486.3,1486.3,1274.0
2026-09-25,New Delhi,5484.5,41.2,310.6,1919.6,1919.6,1645.3
2026-09-26,New Delhi,6735.5,36.7,431.8,2357.4,2357.4,2020.6
2026-09-27,New Delhi,5291.0,39.1,311.5,1851.8,1851.8,1587.3
2026-09-28,New Delhi,6376.5,37.5,350.2,2231.8,2231.8,1912.9
2026-09-29,New Delhi,5720.0,39.9,337.6,2002.0,2002.0,1716.0
2026-09-30,New Delhi,5346.0,41.0,309.8,1871.1,1871.1,1603.8
2026-10-01,New Delhi,5369.4,42.7,313.6,1879.3,1879.3,1610.8
2026-10-02,New Delhi,4704.6,37.5,265.7,1646.6,1646.6,1411.4
2026-10-03,New Delhi,6009.2,41.2,364.3,2103.2,2103.2,1802.7
2026-10-04,New Delhi,5392.2,33.3,330.2,1887.3,1887.3,1617.7
2026-10-05,New Delhi,4869.2,43.0,274.0,1704.2,1704.2,1460.8
2026-10-06,New Delhi,4761.6,39.5,289.4,1666.6,1666.6,1428.5
2026-10-07,New Delhi,4955.1,46.0,299.7,1734.3,1734.3,1486.5
2026-10-08,New Delhi,5243.0,42.3,287.5,1835.1,1835.1,1572.9
2026-10-09,New Delhi,4698.6,35.2,292.5,1644.5,1644.5,1409.6
2026-10-10,New Delhi,4494.8,35.8,250.8,1573.2,1573.2,1348.5
2026-10-11,New Delhi,4693.2,43.3,292.9,1642.6,1642.6,1408.0
2026-10-12,New Delhi,4566.9,36.4,261.3,1598.4,1598.4,1370.1
2026-10-13,New Delhi,4222.0,37.3,254.2,1477.7,1477.7,1266.6
